1.687571982021722761e-01,2.995249740514962955e+00
1.219350237164551709e+00,2.741018970953457590e+00
2.881120884369405832e+00,-8.361473851244480837e-01
-1.025153450331859117e+00,-2.819407810741944687e+00
-7.244494062169239967e-01,2.911215048365878744e+00
-1.860060714861637932e+00,2.353757450764290660e+00
2.925052492172163454e+00,-6.663842120259267920e-01
1.666168523574554083e-01,2.995369563928713674e+00
2.978268692378867044e+00,-3.604380612475255319e-01
-2.490975729531056615e+00,-1.671837287204475775e+00
-2.395007215721079774e+00,-1.806637881990732719e+00
2.254997188440880151e+00,-1.978632780513788658e+00
-4.239223893749019534e-02,-2.999700468059747216e+00
2.060561693704696218e+00,-2.180386549774336213e+00
1.214504002463021731e-01,2.997540625292677063e+00
-1.214908222430247875e+00,2.742990705611554780e+00
-7.702276109840464624e-01,2.899439502262085355e+00
-2.506484302163585642e+00,-1.648495205636802519e+00
6.338759983159016898e-01,2.932268954028436347e+00
1.603871448749396800e+00,-2.535270473911316547e+00
-2.744226176833763908e+00,1.212114965826404100e+00
1.846349222343820262e+00,-2.364528398888532834e+00
-2.449215003331406848e+00,1.732439282473223319e+00
-2.990818104752171802e+00,-2.345358486172789414e-01
-3.402185464915800095e-01,-2.980646128043910714e+00
-6.002791258233298732e-01,2.939330701214271091e+00
-1.701420747986037152e-01,-2.995171393156529582e+00
-2.984861552673382157e+00,3.010008494543604529e-01
-2.974816704931690925e+00,3.878989198997028209e-01
2.883038008164561905e+00,8.295130158584106406e-01
-1.305005386258499822e+00,-2.701288755730550051e+00
2.606198724621427321e+00,1.485842591858789863e+00
2.858137288087340799e+00,9.116201195918949285e-01
-2.916340434530831693e+00,-7.035328492121164512e-01
2.388189725820021314e-01,-2.990479141932756768e+00
-2.771293729242050752e+00,1.148882529357848403e+00
-7.603199083183675988e-01,2.902053348409492806e+00
2.707263915991047654e+00,-1.292564152826782387e+00
-2.800620333410191343e+00,-1.075418870993711140e+00
2.918588635385711783e+00,6.941472303462499216e-01
2.542099421264477854e+00,1.593025590631489852e+00
-2.065231289580269802e+00,2.175964089900983556e+00
-2.611216862813424022e+00,-1.477005922587591114e+00
-2.609302711548068920e+00,-1.480384868710800994e+00
-2.133258428638632687e+00,2.109314693601272772e+00
1.053991399279534447e+00,-2.808754551441754010e+00
2.340400212350663089e+00,1.876839589850174628e+00
-1.891218419212833624e+00,-2.328796446843328205e+00
1.037695877322679205e+00,-2.814815671795848573e+00
-1.546305788926498170e+00,2.570785562261543422e+00
2.962476371440966094e+00,4.730050196921462557e-01
-2.985980704252746865e+00,-2.896881665347568191e-01
-2.472068495712739455e+00,-1.699669777487542666e+00
-2.521641835526843956e+00,1.625214586853320098e+00
-2.445536350913845247e+00,1.737628256089026824e+00
2.533119580733217191e+00,-1.607266371733687027e+00
3.516465925131663228e-01,2.979319498471736605e+00
1.600191892397002658e+00,-2.537594512034359262e+00
-2.210209855215357955e+00,-2.028539473589041187e+00
-2.991542848838345314e+00,2.251030509881172537e-01
2.744935708374007355e+00,-1.210507313853694811e+00
2.986442666909277399e+00,-2.848862883043069560e-01
2.528614568700902954e+00,1.614344561409845502e+00
8.915084782655982032e-01,2.864474233289690197e+00
-2.990924479242961453e+00,-2.331753834889553900e-01
-1.780822111356645532e-01,2.994709789959125956e+00
-2.546059835901596902e+00,1.586688158400614501e+00
3.152184415794818673e-01,2.983393593558886003e+00
2.998842772176202764e+00,8.331883200422338098e-02
-2.092025765341281929e+00,2.150215848966848142e+00
5.729555114951558892e-01,2.944778766197440945e+00
2.821577349750016062e+00,1.019166943821116611e+00
2.687398406695602926e+00,1.333375342388606999e+00
-2.391127575430851415e+00,1.811769554334706100e+00
1.241503101816664012e+00,2.731056580918747922e+00
2.986823731261189163e+00,-2.808629530126520724e-01
2.195271668452508873e+00,2.044696139207422103e+00
2.666992942347548912e+00,-1.373735289445664698e+00
2.955358989208754394e+00,-5.156095857361546742e-01
-1.912197094050070545e+00,-2.311601668433916235e+00
9.034719499419058275e-01,2.860723411249009640e+00
-1.508088619038441269e+00,-2.593389426431504496e+00
-2.913036262892312322e+00,7.170911595288216311e-01
3.158416768281885334e-01,-2.983327678143713246e+00
7.920847845408691690e-01,2.893544831879894197e+00
-2.772309887496475778e-01,-2.987163031854286555e+00
2.839661969906473349e+00,9.676362419147430671e-01
-1.632424414195400519e+00,-2.516980439323834862e+00
8.122337674793518314e-01,2.887953653881290883e+00
-1.366787945121528791e+00,-2.670559999900857573e+00
-7.713501764477437295e-01,2.899141063365843873e+00
2.695140069687480100e+00,-1.317657013325153281e+00
2.959493804914552051e+00,-4.913210952853416247e-01
2.858700217846322111e+00,9.098533203134399061e-01
1.787821977654280081e+00,-2.409085423187882657e+00
-1.489237983976351432e-01,2.996301337027172274e+00
-2.982402625554737341e+00,-3.244604430191873612e-01
-1.355137785189731492e+00,2.676490534851761360e+00
-1.191234287081122112e+00,-2.753354476503584891e+00
-2.406243901644919969e-01,-2.990334413215011367e+00
-9.968828198274038987e-01,-4.899614744399090505e+00
4.904306456200263398e+00,-9.735389995641769989e-01
-3.193413646608180390e+00,-3.847350943396851797e+00
-4.939418817561080921e+00,-7.759779279873180169e-01
-4.977074041675531468e+00,4.782614177200452676e-01
-2.459680752717278374e+00,-4.353156394469667845e+00
3.850218872394548075e+00,-3.189955271576210727e+00
1.580591847707221387e+00,4.743598782671387681e+00
-4.505147408188356017e+00,2.168789254513618481e+00
-4.999851538149883368e+00,-3.853046145904241715e-02
4.643292361542537883e+00,1.854679499331548742e+00
-4.340459576975610467e+00,-2.482017457763080692e+00
-1.802554768947265629e+00,4.663774898614368780e+00
-3.851506571477219421e+00,3.188400403002701999e+00
-4.995747504586336873e+00,2.061719438221229495e-01
-4.501305020022352998e+00,-2.176752883705810770e+00
-3.203998065212747104e+00,3.838540920468736406e+00
-1.793574403592068434e+00,-4.667235890629416240e+00
-3.766343837901439673e-02,-4.999858144528649184e+00
-3.419808686951734344e+00,3.647589415579754579e+00
-4.959438040005306192e+00,6.355897476740236529e-01
-4.019813934492123764e+00,-2.973398044672618923e+00
4.002188801248239836e-01,-4.983956746199914356e+00
-3.461803400101238215e-01,-4.988001520868901473e+00
-5.939441964909144556e-01,4.964597696838563223e+00
-4.945379432111967510e+00,-7.370361405276641964e-01
-2.809514497410613210e+00,4.136015992333636149e+00
-1.372737176904318401e+00,-4.807867785530792304e+00
4.256441999288766986e+00,-2.623490329063677517e+00
-4.699082649458746985e+00,1.708397568938730959e+00
4.928589665729061764e+00,8.420236973320249785e-01
4.422004254879475127e+00,-2.333640582829288768e+00
-3.394616149384401815e+00,-3.671046335629477575e+00
4.887748715206633676e+00,1.053523847378835310e+00
-7.994422122634681216e-01,4.935675450153837573e+00
-2.879930238695184386e+00,-4.087297618261863441e+00
2.929193532914410092e+00,-4.052138354835925327e+00
-4.645076927755072305e+00,1.850205484598265171e+00
3.950518666019042779e+00,3.064865783266066845e+00
-3.747878709262322694e+00,3.309592902557380256e+00
-4.470580660826850572e-01,-4.979973803701221335e+00
-4.100273856712790987e+00,-2.861425221800775631e+00
-4.986883565275412877e+00,3.619285929378707189e-01
4.982909286939348092e+00,4.130557324788066698e-01
-4.917089329518788077e+00,9.067703819228268847e-01
-7.929403144864471953e-01,-4.936724182862775478e+00
-9.494333446010079225e-01,-4.909030079777444655e+00
-1.770014976707496857e+00,-4.676221442813755402e+00
4.887301044774850389e+00,1.055598644250102858e+00
-3.932346290139852485e+00,3.088147123182984011e+00
1.582221659807292236e+00,4.743055409673879730e+00
6.828273406370568566e-01,4.953155239125715426e+00
-4.639557264037125428e+00,-1.864003324492835345e+00
2.728508976814694620e+00,-4.189897225880562459e+00
4.996441109686458049e+00,1.886166414586946116e-01
-3.160532774801508182e+00,3.874407384285431633e+00
3.007625698630408628e+00,3.994269352076540436e+00
-3.975126356377562509e+00,3.032881542499219485e+00
-4.925529350832306363e+00,-8.597445051231688007e-01
1.891604332852324655e+00,4.628372613342006225e+00
4.238634384223850304e+00,2.652164881163178833e+00
4.999377166977016174e+00,7.891731311232010049e-02
-1.214462636936883611e+00,4.850266023991293807e+00
3.621815729010665841e+00,-3.447093097827638175e+00
-2.959984241711612896e+00,4.029701389534828593e+00
3.531701289536421484e+00,3.539362372163491699e+00
-1.543042788177053204e+00,4.755945642441131049e+00
4.547890750973352603e+00,-2.077664486198633753e+00
-9.841962750055545106e-01,4.902178871916567537e+00
4.872087697398990613e+00,1.123726598801240373e+00
2.074245395253214053e+00,-4.549451180117316085e+00
-3.934499509011641472e+00,-3.085403314574474365e+00
1.983341900428643445e+00,4.589809898678168132e+00
-4.598073970128563559e+00,1.964106861967074069e+00
-4.311951880764507194e+00,-2.531219267067045031e+00
-4.820301181234425414e+00,-1.328418805268128944e+00
-1.569962930309984905e+00,-4.747127173086106211e+00
-5.410985011480095030e-01,4.970635010947331622e+00
4.929604565340714117e+00,8.360614985585625991e-01
-1.758902509068906994e+00,4.680412584761209693e+00
4.877229351938721535e+00,-1.101196553112749665e+00
-2.255904773360801752e+00,-4.462162441409764035e+00
-5.802941612291681039e-01,-4.966211703747972273e+00
4.952925852191571998e+00,-6.844892275941156790e-01
-3.598378729446584767e+00,3.471551601152773170e+00
-4.956206528159076363e+00,6.603157201167932921e-01
3.322205748507427892e+00,-3.736702953752706335e+00
3.574788777399439788e+00,-3.495838268138133031e+00
7.927638653731481355e-01,-4.936752521016080308e+00
-4.784971426657167903e+00,1.450533848648305035e+00
-4.508803519877412569e+00,2.161178109074088027e+00
-7.603058527785838683e-01,-4.941855421825959382e+00
3.766166830882996308e+00,-3.288766851261537560e+00
4.920422276083810331e+00,-8.885069639672027453e-01
1.142774175148617122e+00,-4.867655203957383492e+00
4.487142206877633654e+00,2.205800266401588328e+00
1.356851387333775971e+00,-4.812375121776190312e+00
4.031173751293726237e-01,-4.983723144584659259e+00
4.156507054704421833e+00,-2.779109408460265662e+00
-2.973764715981313422e+00,4.019542687170342354e+00
