5.816927578365485019e+00,2.467588389458192566e+01
6.639573755619946560e+00,3.380242288604385692e+01
2.050451594653631915e+00,2.456646794782341203e+01
4.153822678478691799e+00,2.767469307791430566e+01
6.515126556437948580e+00,2.629206491495505205e+01
5.457430569634439621e+00,2.515554541130672206e+01
2.460433303563403395e+00,3.153987260175019713e+01
4.156627249338225027e+00,2.783219050534109584e+01
6.519983253418377700e+00,3.339356975761771906e+01
5.270734635771486154e+00,2.446294978150935862e+01
1.286584013856966635e+01,2.503558723713111434e+01
8.500839063961160846e+00,2.345489149937241535e+01
5.058670295382092341e+00,2.690283622528401608e+01
4.005783058639662997e+00,3.259784786921063215e+01
8.390019944186063228e+00,2.560988864599303838e+01
5.598791229701859606e+00,2.208119826795150686e+01
2.596273523612970369e+00,2.177243579169969578e+01
4.062198015836816722e+00,2.842893487453098800e+01
2.672504167506708050e+00,2.723491068702428564e+01
5.557746877270358432e+00,2.874672303547071550e+01
4.982372856215167900e+00,2.598457985149356730e+01
9.243832723042089583e+00,2.971746572234818728e+01
1.098017209707078479e+01,3.178104655654577115e+01
8.187018454311251858e+00,2.507581399054961580e+01
4.634732609163456196e+00,2.565842243471805162e+01
8.834665682849699664e+00,2.599682453656246395e+01
4.335426617342921674e+00,2.507758370387325897e+01
-1.079421110524189764e+00,2.924910383757605103e+01
4.446593026572773333e+00,3.399211376300051057e+01
8.660780859629925388e+00,2.484763922873539954e+01
3.827280625436586980e+00,2.230205906914367731e+01
8.486752299796719967e+00,2.367342843706711619e+01
2.464354332578841955e+00,2.316185969183920790e+01
5.249190071231260468e+00,2.762059232490829430e+01
3.338235544837486302e+00,2.120418111591950350e+01
8.589970277671170606e+00,2.766030019321405220e+01
1.028206062219622741e+00,2.867986618727874415e+01
8.045760679268143534e+00,2.511349516399159398e+01
3.318744916961958502e+00,2.889432969651059580e+01
7.844664586600213596e+00,2.552659055254482112e+01
1.005139443168017621e+01,2.772692786742399207e+01
1.936297684633058402e+00,2.180738986851094552e+01
2.733001926478729526e+00,2.356713416591052024e+01
4.189738253422604863e+00,2.274008576236132484e+01
4.553135015221497994e+00,2.767173559303650165e+01
1.485962186904141369e+01,2.558144038367669637e+01
6.503710273617594240e+00,2.650648416034130150e+01
1.244144382536365612e+01,2.379507169245730580e+01
7.168324344491812106e+00,2.443179942219282097e+01
8.785172461065199556e+00,3.213055270134810826e+01
9.296605497619857772e+00,2.548845925122700962e+01
5.168548031294943002e+00,2.755752871961625772e+01
4.191840162631179645e+00,2.458199728716228094e+01
2.649375377417154898e+00,2.943713682140197108e+01
1.370383637381065167e+00,2.901524832895606210e+01
1.766850202900421607e+00,2.341347045429961327e+01
1.104240856768689660e+00,2.680611785406286884e+01
3.653441091363079707e+00,3.447551927806504324e+01
1.104466844868290210e+01,2.555414141375358383e+01
2.878314405289141398e+00,2.924622238943954855e+01
9.919854837909845457e+00,2.994397361405471614e+01
3.234563407758493270e+00,2.854700394986811318e+01
4.516360719109671962e+00,2.806296095899153187e+01
7.557023629758966798e+00,2.704288169427892186e+01
3.587864132877383039e+00,3.058565992487336160e+01
1.260757900601363346e+01,2.907662718319212658e+01
1.988343476999486548e+00,2.834003543781946988e+01
6.433516551136625239e+00,2.543595065618186268e+01
3.444488323793641449e+00,2.764527871682269833e+01
5.696598445079277262e+00,2.357498797722425010e+01
4.506385221436184807e+00,2.816348923095361556e+01
2.677699287738820821e+00,3.094257281403192650e+01
6.672525898059715743e+00,2.693775249487012502e+01
1.095301379331304048e+01,2.412052044608415002e+01
7.673372565265406564e+00,2.213308643122815056e+01
8.502640045194311824e+00,3.004239374229366533e+01
2.046761105137923309e+00,2.734083487205191787e+01
2.186901597812941134e+00,1.929370139358148606e+01
2.285015270472614102e+00,2.545574001266441044e+01
-7.142635671586203827e-01,2.250493651234413406e+01
1.728128111894169194e+01,1.480865078388218237e-01
2.005728596650215678e+01,5.099806487760947249e-01
1.852884106059376634e+01,-1.339241131069792701e+00
2.039117601217775899e+01,3.101900253952754039e+00
2.229035763436706219e+01,-8.355123860722528661e+00
2.116640650035759563e+01,2.647636173506168866e+00
1.609232117111135807e+01,2.164917937018866478e+00
2.054826202861940132e+01,3.633551000615152127e+00
1.981794177373864230e+01,-2.381320329989496720e+00
1.921522033178684907e+01,6.480368995109146546e+00
2.210652057062970854e+01,1.817466329548422577e+00
2.396910774728155857e+01,-5.890753452985513228e-01
2.141997122303225609e+01,4.861220026149532636e+00
2.336524575662482306e+01,-3.783975963491592154e+00
1.816516359013453652e+01,8.548463204992643227e+00
1.661411263115254044e+01,6.912247877227287951e+00
2.361743945868692052e+01,3.757469437971470594e+00
1.604541548315444999e+01,6.352556964119147054e+00
1.953127529646116045e+01,3.262735782860762601e+00
2.068945014458694232e+01,1.118826698676695131e+01
2.224795079194969816e+01,1.140095040895667600e+00
2.183441017276232898e+01,7.004029135308971199e-01
1.960189540965482280e+01,2.595323884377865209e+00
1.685778527654438008e+01,4.932254219745093593e+00
2.384848813790349809e+01,5.535055021026961342e+00
2.101372452809637537e+01,2.813105094361993963e+00
2.287238393413490201e+01,1.163931274136047467e+00
2.166950253363386381e+01,4.421047815640925194e+00
1.433425378493861757e+01,2.386525204907896658e+00
1.534980734194462215e+01,2.458802543663689111e+00
1.736617271384427141e+01,1.975665559733439824e+00
1.994875030956206530e+01,1.946672440114925795e+00
2.337716083331140027e+01,4.165081911640555745e+00
1.901815930653416586e+01,8.989515252013209334e-01
1.876858579043851094e+01,3.416052683194764406e+00
2.423319942535805893e+01,4.145482261234537447e+00
2.729481110696914925e+01,6.039541831440645936e+00
1.343718435864668237e+01,-8.511566004465720425e-02
2.190970379313784022e+01,-6.657231834263006576e-01
2.100486935527972321e+01,-3.247267204739420876e+00
2.310478933453246242e+01,7.400345463779886224e+00
1.961576124106126784e+01,3.464315789574899274e+00
2.064116878905246466e+01,3.707430502444341691e+00
2.200454746344101409e+01,2.567135742630022754e+00
1.885560999737229437e+01,6.050333261033010501e+00
1.879642297152849295e+01,3.511126713839411995e+00
2.085714225173866865e+01,5.068707561352077562e+00
1.956241358850101975e+01,4.268401954025975442e+00
1.622533651210634176e+01,9.926469196982939280e+00
2.162988312461868645e+01,3.372927475214206883e+00
1.943100760823339712e+01,3.819240287571139536e+00
1.717189842786539700e+01,6.562485291640021146e+00
2.060207475084827777e+01,1.221618331302527949e+00
2.394241947012373117e+01,4.196939506856500302e+00
2.208742534435613791e+01,1.995420291342381969e+00
2.473484012665288745e+01,-3.940455188842451051e-02
2.138010424181745250e+01,-9.431777322798402530e-01
2.060399904234655111e+01,4.890560371636880177e+00
2.036829221399520051e+01,3.661204305687241423e+00
2.052312308880095770e+01,6.473340364388830537e+00
1.533245195421522666e+01,1.383770126814360957e-01
1.557323282167892131e+01,3.444839497262373484e+00
1.432164410611703609e+01,9.864275178271832978e-01
1.571287723609207276e+01,5.123488617795315392e+00
2.250165888383331492e+01,-1.112945512216640509e+00
2.348987136899731354e+01,2.926314948444407094e+00
1.825764491943650469e+01,2.031861977708976141e+00
1.538894071903212080e+01,3.284277514442387247e+00
1.939955095534618579e+01,2.397348854076413183e+00
2.857896928642058754e+01,-2.196566430907609835e+00
1.380116949929956327e+01,1.623787910092424402e+00
2.054652209839631638e+01,1.156889523657756769e+00
1.901435052191954256e+01,-3.208651906126482878e-01
